epoch,train_loss,train_accuracy,train_macro_f1,validation_loss,validation_accuracy,validation_balanced_accuracy,validation_macro_precision,validation_macro_recall,validation_macro_f1,learning_rate,elapsed_seconds,is_best_epoch
13,0.056164214485570005,0.993421052631579,0.993595552236329,0.5194478034973145,0.8493150684931506,0.807235501171428,0.8485894015050026,0.807235501171428,0.8178107606679035,0.0001,27.371215900056995,False
14,0.04941814775137525,0.9917763157894737,0.9936801110925098,0.5493763905681975,0.8493150684931506,0.8020867597526636,0.8719756592467046,0.8020867597526636,0.8201836246010462,0.0001,27.770185800036415,False
15,0.03338576926800765,1.0,1.0,0.5371582034516008,0.8561643835616438,0.8057099481584609,0.8762068004459308,0.8057099481584609,0.8245042039396667,0.0001,27.709331699996255,False
16,0.03644799480312749,0.993421052631579,0.9947519203110019,0.5054634425738086,0.8561643835616438,0.8057099481584609,0.8758272283272283,0.8057099481584609,0.8248029818334657,0.0001,27.622988300048746,False
17,0.021124305252573992,1.0,1.0,0.5156244382466355,0.8698630136986302,0.8157433929745143,0.8935924405994281,0.8157433929745143,0.8358885897052782,0.0001,27.579566899919882,False
18,0.031288237188403546,0.9917763157894737,0.9933267521950696,0.5056440152534066,0.8835616438356164,0.8332872526236371,0.8987646627565983,0.8332872526236371,0.8523843994145217,0.0001,27.92022209998686,False
19,0.021737350347010714,0.9950657894736842,0.9961424145638359,0.510033711178662,0.863013698630137,0.8065460685597984,0.8755124613948144,0.8065460685597984,0.8268144559076154,0.0001,27.045598899945617,False
20,0.02449063782727248,0.9967105263157895,0.9954155304952955,0.5195955413661592,0.8698630136986302,0.8157433929745143,0.8860405726644958,0.8157433929745143,0.834713022635955,0.0001,27.402421799954027,False
21,0.018975222973447097,0.9950657894736842,0.9952197870825867,0.501543058516228,0.8767123287671232,0.8257114950478796,0.894635359520152,0.8257114950478796,0.8463748126749681,0.0001,27.70017770002596,False
22,0.00900350894631916,1.0,1.0,0.5077499445170572,0.8904109589041096,0.8369104410294342,0.9072727272727272,0.8369104410294342,0.8586919616331382,0.0001,27.31553190003615,False
23,0.018720704326896292,0.9967105263157895,0.9975203271667552,0.5034473297530657,0.8972602739726028,0.8456823708539956,0.9101858509520749,0.8456823708539956,0.865689476215792,0.0001,27.421742599923164,False
24,0.012536503509373256,1.0,1.0,0.515642376386956,0.8904109589041096,0.8369104410294342,0.9072727272727272,0.8369104410294342,0.8586919616331382,0.0001,27.612070800038055,False
25,0.014474398811886969,0.9967105263157895,0.9972183488759931,0.5160166809003647,0.8972602739726028,0.849634940023956,0.9086604304230863,0.849634940023956,0.8665286059932594,0.0001,27.12581980007235,False
26,0.01514503639191389,0.9983552631578947,0.9986231047361945,0.47383579775078655,0.8972602739726028,0.8480133731849978,0.9081968171884137,0.8480133731849978,0.8658900109751504,0.0001,27.623236300074495,False
27,0.00815426646486709,1.0,1.0,0.4737345568121296,0.8835616438356164,0.8356182549546395,0.8951210826210826,0.8356182549546395,0.852299119320396,0.0001,27.12159039999824,False
28,0.005818512793140192,1.0,1.0,0.48642019539663234,0.8972602739726028,0.8484387677751523,0.9105082417582419,0.8484387677751523,0.8658018565976429,0.0001,27.807622599997558,False
29,0.007148266328792823,0.9983552631578947,0.9983125032958919,0.5090922770434863,0.8904109589041096,0.8408630101993947,0.9040948275862069,0.8408630101993947,0.8590066587563459,0.0001,26.998229200020432,False
30,0.004884203951070576,1.0,1.0,0.5180705683688595,0.9041095890410958,0.8532581284297532,0.9165249433106578,0.8532581284297532,0.8726821078461048,0.0001,27.747984599904157,True
